name,seed,snr_db,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dqn,2,8.0,115.8224028997589,0.18053084886874984,1.453470736643332,0.11767879347676247,0.0834,0.25609756097560976,0.0,5.858592987060547
ppo,0,8.0,114.0112889676373,0.17489768531212074,1.4759374869992647,0.12327384872933773,0.094,0.28415300546448086,0.0,4.538400650024414
ppo,1,8.0,123.71011275666986,0.187899546913762,1.4119690858806049,0.11911409978619834,0.0812,0.25,0.0,4.515168905258179
ppo,2,8.0,120.06797642657898,0.18976799143632203,1.4456351313976648,0.11888574709639754,0.081,0.25914634146341464,0.0,4.502390146255493
mappo,0,8.0,112.35952181712408,0.18628396597040958,1.5207755592870722,0.12580030030218137,0.0954,0.2978142076502732,0.0,4.173000812530518
mappo,1,8.0,123.44346528123621,0.18063143111866337,1.3822000671546308,0.11830955864086949,0.0788,0.2289156626506024,0.0,4.201910972595215
mappo,2,8.0,115.12503347239105,0.1824627758909853,1.4660425627628746,0.12374917144043124,0.084,0.2774390243902439,0.0,4.089537858963013
cto,0,8.0,136.72975902926348,0.21967998063643981,1.3828264813018576,0.09354814220259042,0.092,0.15846994535519127,0.0,4.062918186187744
cto,1,8.0,147.61246856433004,0.22386204608007793,1.2602912732035951,0.08817716400690492,0.0756,0.10240963855421686,0.0,5.0355072021484375
cto,2,8.0,136.37627052916292,0.22163685891050625,1.3792956605542894,0.09118521273708123,0.0822,0.17073170731707318,0.0,5.178027868270874
causal,0,10.0,143.35801705793867,0.23522681276455404,1.3474049739326674,0.09368048699839021,0.0904,0.14754098360655737,0.0,5.737714052200317
causal,1,10.0,149.88782734579613,0.23384032894915902,1.2566580826369245,0.09175320642016062,0.0758,0.09337349397590361,0.0,5.121362924575806
causal,2,10.0,141.2078790532304,0.23328569775988323,1.3501652051265551,0.09035579615869617,0.0816,0.17073170731707318,0.0,4.314753770828247
ucb,0,10.0,124.5376663621543,0.18534266682697204,1.4170704185189464,0.10741432839452084,0.0946,0.2185792349726776,0.0,4.2623138427734375
ucb,1,10.0,132.19926815720743,0.19513507351567477,1.3236383938400258,0.11180404780850274,0.0786,0.18429003021148035,0.0,4.294302940368652
ucb,2,10.0,124.06745764861653,0.19340027447999916,1.409586964414211,0.11514439272051866,0.0818,0.25,0.0,1006.9759290218353
dts,0,10.0,123.74420253842926,0.1975316501754634,1.4508384264861787,0.11670393585912664,0.0948,0.24863387978142076,0.0,4.69424295425415
dts,1,10.0,130.33579654670993,0.197361622997399,1.3507067571105897,0.11588373808459174,0.0778,0.20783132530120482,0.0,4.592516899108887
dts,2,10.0,120.4406773790137,0.20101709624579206,1.4649392178140155,0.11999413689277744,0.0842,0.2804878048780488,0.0,4.231235027313232
gdo,0,10.0,135.86036308697942,0.2434269069166046,1.433564339135661,0.10111819409311061,0.095,0.21311475409836064,0.0,4.262929916381836
gdo,1,10.0,148.33153263754053,0.24622358773358372,1.2968376573781413,0.09060107195538694,0.078,0.14156626506024098,0.0,4.153555154800415
gdo,2,10.0,140.93641969730183,0.24134447227509334,1.3728646220415475,0.09395748485641645,0.0808,0.17682926829268292,0.0,4.448781728744507
dqn,0,10.0,122.82102981211794,0.19452429153263187,1.4405474259437125,0.1176429322519974,0.0942,0.24863387978142076,0.0,7.238055944442749
dqn,1,10.0,127.5668747347721,0.20513401807525478,1.4013821786747378,0.11692926728962388,0.082,0.2289156626506024,0.0,5.927934885025024
dqn,2,10.0,121.77397640920493,0.19577781480121823,1.436327531495218,0.11732413333744914,0.0834,0.2804878048780488,0.0,5.658990859985352
